 Deff   Wavelength  Qext              Qabs              Qsca              Albedo            Parea             Volume            Gfactor
  100        77.60  2.3155789400e+00  1.1260680000e+00  1.1895109400e+00  5.1369915292e-01  2.8320734400e+04  1.8880575000e+06  8.6371934196e-01
  100        77.70  2.3164641900e+00  1.1259383000e+00  1.1905258900e+00  5.1394098607e-01  2.8320734400e+04  1.8880575000e+06  8.6356935925e-01
  100        77.80  2.3173494300e+00  1.1258087200e+00  1.1915407100e+00  5.1418258057e-01  2.8320734400e+04  1.8880575000e+06  8.6341964578e-01
  100        77.90  2.3182349200e+00  1.1256790200e+00  1.1925559000e+00  5.1442409469e-01  2.8320734400e+04  1.8880575000e+06  8.6327008651e-01
  100        78.00  2.3191201700e+00  1.1255493200e+00  1.1935708500e+00  5.1466537415e-01  2.8320734400e+04  1.8880575000e+06  8.6312078883e-01
  100        78.10  2.3200054200e+00  1.1254197400e+00  1.1945856800e+00  5.1490641776e-01  2.8320734400e+04  1.8880575000e+06  8.6297173762e-01
  100        78.20  2.3208906700e+00  1.1252900400e+00  1.1956006300e+00  5.1514732919e-01  2.8320734400e+04  1.8880575000e+06  8.6282293946e-01
  100        78.30  2.3217759100e+00  1.1251603400e+00  1.1966155700e+00  5.1538805483e-01  2.8320734400e+04  1.8880575000e+06  8.6267448024e-01
  100        78.40  2.3226611600e+00  1.1250307600e+00  1.1976304000e+00  5.1562854739e-01  2.8320734400e+04  1.8880575000e+06  8.6252618619e-01
  100        78.50  2.3235464100e+00  1.1249010600e+00  1.1986453500e+00  5.1586890834e-01  2.8320734400e+04  1.8880575000e+06  8.6237815047e-01
  100        78.60  2.3244316600e+00  1.1247713600e+00  1.1996603000e+00  5.1610908621e-01  2.8320734400e+04  1.8880575000e+06  8.6223036638e-01
  100        78.70  2.3253169100e+00  1.1246417800e+00  1.2006751300e+00  5.1634902960e-01  2.8320734400e+04  1.8880575000e+06  8.6208282381e-01
  100        78.80  2.3262021500e+00  1.1245120800e+00  1.2016900700e+00  5.1658883988e-01  2.8320734400e+04  1.8880575000e+06  8.6193553047e-01
  100        78.90  2.3270874000e+00  1.1243823800e+00  1.2027050200e+00  5.1682846979e-01  2.8320734400e+04  1.8880575000e+06  8.6178857172e-01
  100        79.00  2.3279726500e+00  1.1242528000e+00  1.2037198500e+00  5.1706786590e-01  2.8320734400e+04  1.8880575000e+06  8.6164178202e-01
  100        79.10  2.3288581400e+00  1.1241231000e+00  1.2047350400e+00  5.1730718128e-01  2.8320734400e+04  1.8880575000e+06  8.6149523249e-01
  100        79.20  2.3297433900e+00  1.1239934000e+00  1.2057499900e+00  5.1754626504e-01  2.8320734400e+04  1.8880575000e+06  8.6134892969e-01
  100        79.30  2.3306286300e+00  1.1238638200e+00  1.2067648100e+00  5.1778511362e-01  2.8320734400e+04  1.8880575000e+06  8.6120287298e-01
  100        79.40  2.3315138800e+00  1.1237341200e+00  1.2077797600e+00  5.1802383437e-01  2.8320734400e+04  1.8880575000e+06  8.6105706175e-01
  100        79.50  2.3323991300e+00  1.1236044200e+00  1.2087947100e+00  5.1826237390e-01  2.8320734400e+04  1.8880575000e+06  8.6091158796e-01
  100        79.60  2.3332843800e+00  1.1234748400e+00  1.2098095400e+00  5.1850068100e-01  2.8320734400e+04  1.8880575000e+06  8.6076626574e-01
  100        79.70  2.3341696300e+00  1.1233451400e+00  1.2108244900e+00  5.1873885875e-01  2.8320734400e+04  1.8880575000e+06  8.6062118714e-01
  100        79.80  2.3350548700e+00  1.1232154400e+00  1.2118394300e+00  5.1897685385e-01  2.8320734400e+04  1.8880575000e+06  8.6047645058e-01
  100        79.90  2.3359401200e+00  1.1230858600e+00  1.2128542600e+00  5.1921461925e-01  2.8320734400e+04  1.8880575000e+06  8.6033185731e-01
  100        80.00  2.3368253700e+00  1.1229561600e+00  1.2138692100e+00  5.1945225586e-01  2.8320734400e+04  1.8880575000e+06  8.6018751293e-01
  100        80.10  2.3377742800e+00  1.1227512400e+00  1.2150230400e+00  5.1973496774e-01  2.8320734400e+04  1.8880575000e+06  8.6000965611e-01
  100        80.20  2.3387231800e+00  1.1225463200e+00  1.2161768600e+00  5.2001744815e-01  2.8320734400e+04  1.8880575000e+06  8.5983223544e-01
  100        80.30  2.3396723300e+00  1.1223413900e+00  1.2173309400e+00  5.2029975497e-01  2.8320734400e+04  1.8880575000e+06  8.5965515816e-01
  100        80.40  2.3406212300e+00  1.1221364700e+00  1.2184847600e+00  5.2058177734e-01  2.8320734400e+04  1.8880575000e+06  8.5947822606e-01
  100        80.50  2.3415701400e+00  1.1219315500e+00  1.2196385900e+00  5.2086357319e-01  2.8320734400e+04  1.8880575000e+06  8.5930181169e-01
  100        80.60  2.3425190400e+00  1.1217266300e+00  1.2207924100e+00  5.2114513870e-01  2.8320734400e+04  1.8880575000e+06  8.5912563955e-01
  100        80.70  2.3434679500e+00  1.1215217100e+00  1.2219462400e+00  5.2142647822e-01  2.8320734400e+04  1.8880575000e+06  8.5894989128e-01
  100        80.80  2.3444168600e+00  1.1213166700e+00  1.2231001900e+00  5.2170764119e-01  2.8320734400e+04  1.8880575000e+06  8.5877439035e-01
  100        80.90  2.3453657600e+00  1.1211117500e+00  1.2242540100e+00  5.2198852344e-01  2.8320734400e+04  1.8880575000e+06  8.5859921341e-01
  100        81.00  2.3463146700e+00  1.1209068300e+00  1.2254078400e+00  5.2226918054e-01  2.8320734400e+04  1.8880575000e+06  8.5842445728e-01
  100        81.10  2.3472635700e+00  1.1207019100e+00  1.2265616600e+00  5.2254960869e-01  2.8320734400e+04  1.8880575000e+06  8.5825002994e-01
  100        81.20  2.3482124800e+00  1.1204969900e+00  1.2277154900e+00  5.2282981223e-01  2.8320734400e+04  1.8880575000e+06  8.5807575583e-01
  100        81.30  2.3491616200e+00  1.1202920700e+00  1.2288695500e+00  5.2310983610e-01  2.8320734400e+04  1.8880575000e+06  8.5790198347e-01
  100        81.40  2.3501105300e+00  1.1200871500e+00  1.2300233800e+00  5.2338958713e-01  2.8320734400e+04  1.8880575000e+06  8.5772844653e-01
  100        81.50  2.3510594400e+00  1.1198822300e+00  1.2311772100e+00  5.2366911234e-01  2.8320734400e+04  1.8880575000e+06  8.5755531725e-01
  100        81.60  2.3520083400e+00  1.1196773100e+00  1.2323310300e+00  5.2394840998e-01  2.8320734400e+04  1.8880575000e+06  8.5738243678e-01
  100        81.70  2.3529572500e+00  1.1194723800e+00  1.2334848700e+00  5.2422748862e-01  2.8320734400e+04  1.8880575000e+06  8.5720987285e-01
  100        81.80  2.3539061500e+00  1.1192674600e+00  1.2346386900e+00  5.2450633599e-01  2.8320734400e+04  1.8880575000e+06  8.5703772170e-01
  100        81.90  2.3548550600e+00  1.1190625400e+00  1.2357925200e+00  5.2478496065e-01  2.8320734400e+04  1.8880575000e+06  8.5686580881e-01
  100        82.00  2.3558039700e+00  1.1188575000e+00  1.2369464700e+00  5.2506341179e-01  2.8320734400e+04  1.8880575000e+06  8.5669420971e-01
  100        82.10  2.3567528700e+00  1.1186525800e+00  1.2381002900e+00  5.2534158577e-01  2.8320734400e+04  1.8880575000e+06  8.5652302044e-01
  100        82.20  2.3577017800e+00  1.1184476600e+00  1.2392541200e+00  5.2561953785e-01  2.8320734400e+04  1.8880575000e+06  8.5635205312e-01
  100        82.30  2.3586506800e+00  1.1182427400e+00  1.2404079400e+00  5.2589726428e-01  2.8320734400e+04  1.8880575000e+06  8.5618142468e-01
  100        82.40  2.3595998300e+00  1.1180378200e+00  1.2415620100e+00  5.2617481753e-01  2.8320734400e+04  1.8880575000e+06  8.5601118926e-01
  100        82.50  2.3605487300e+00  1.1178329000e+00  1.2427158300e+00  5.2645209743e-01  2.8320734400e+04  1.8880575000e+06  8.5584117339e-01
  100        82.60  2.3614976400e+00  1.1176279800e+00  1.2438696600e+00  5.2672915650e-01  2.8320734400e+04  1.8880575000e+06  8.5567157630e-01
  100        82.70  2.3624465500e+00  1.1174230600e+00  1.2450234900e+00  5.2700599300e-01  2.8320734400e+04  1.8880575000e+06  8.5550220422e-01
  100        82.80  2.3633954500e+00  1.1172181400e+00  1.2461773100e+00  5.2728260520e-01  2.8320734400e+04  1.8880575000e+06  8.5533313189e-01
  100        82.90  2.3643443600e+00  1.1170132200e+00  1.2473311400e+00  5.2755899737e-01  2.8320734400e+04  1.8880575000e+06  8.5516447541e-01
  100        83.00  2.3652932600e+00  1.1168083000e+00  1.2484849600e+00  5.2783516578e-01  2.8320734400e+04  1.8880575000e+06  8.5499612382e-01
  100        83.10  2.3660934000e+00  1.1163102400e+00  1.2497831600e+00  5.2820533627e-01  2.8320734400e+04  1.8880575000e+06  8.5478170469e-01
  100        83.20  2.3668935300e+00  1.1158121800e+00  1.2510813500e+00  5.2857525450e-01  2.8320734400e+04  1.8880575000e+06  8.5456791643e-01
  100        83.30  2.3676934200e+00  1.1153142500e+00  1.2523791700e+00  5.2894482006e-01  2.8320734400e+04  1.8880575000e+06  8.5435456335e-01
  100        83.40  2.3684935600e+00  1.1148161900e+00  1.2536773700e+00  5.2931424057e-01  2.8320734400e+04  1.8880575000e+06  8.5414166007e-01
  100        83.50  2.3692936900e+00  1.1143182500e+00  1.2549754400e+00  5.2968335893e-01  2.8320734400e+04  1.8880575000e+06  8.5392918924e-01
  100        83.60  2.3700938200e+00  1.1138202000e+00  1.2562736200e+00  5.3005227447e-01  2.8320734400e+04  1.8880575000e+06  8.5371708391e-01
  100        83.70  2.3708939600e+00  1.1133221400e+00  1.2575718200e+00  5.3042094721e-01  2.8320734400e+04  1.8880575000e+06  8.5350548999e-01
  100        83.80  2.3716938500e+00  1.1128242000e+00  1.2588696500e+00  5.3078927114e-01  2.8320734400e+04  1.8880575000e+06  8.5329424504e-01
  100        83.90  2.3724939800e+00  1.1123261500e+00  1.2601678300e+00  5.3115744049e-01  2.8320734400e+04  1.8880575000e+06  8.5308352259e-01
  100        84.00  2.3732941200e+00  1.1118282100e+00  1.2614659100e+00  5.3152531722e-01  2.8320734400e+04  1.8880575000e+06  8.5287323381e-01
  100        84.10  2.3740942500e+00  1.1113301500e+00  1.2627641000e+00  5.3189299456e-01  2.8320734400e+04  1.8880575000e+06  8.5266330425e-01
  100        84.20  2.3748943800e+00  1.1108321000e+00  1.2640622800e+00  5.3226041993e-01  2.8320734400e+04  1.8880575000e+06  8.5245387891e-01
  100        84.30  2.3756942700e+00  1.1103341600e+00  1.2653601100e+00  5.3262750430e-01  2.8320734400e+04  1.8880575000e+06  8.5224489115e-01
  100        84.40  2.3764944100e+00  1.1098361000e+00  1.2666583100e+00  5.3299444117e-01  2.8320734400e+04  1.8880575000e+06  8.5203632383e-01
  100        84.50  2.3772945400e+00  1.1093381600e+00  1.2679563800e+00  5.3336107860e-01  2.8320734400e+04  1.8880575000e+06  8.5182819144e-01
  100        84.60  2.3780946700e+00  1.1088401100e+00  1.2692545600e+00  5.3372751557e-01  2.8320734400e+04  1.8880575000e+06  8.5162030183e-01
  100        84.70  2.3788945700e+00  1.1083420500e+00  1.2705525200e+00  5.3409366519e-01  2.8320734400e+04  1.8880575000e+06  8.5141301977e-01
  100        84.80  2.3796947000e+00  1.1078441100e+00  1.2718505900e+00  5.3445956324e-01  2.8320734400e+04  1.8880575000e+06  8.5120615296e-01
  100        84.90  2.3804948300e+00  1.1073460600e+00  1.2731487700e+00  5.3482526152e-01  2.8320734400e+04  1.8880575000e+06  8.5099970798e-01
  100        85.00  2.3812949700e+00  1.1068480000e+00  1.2744469700e+00  5.3519072020e-01  2.8320734400e+04  1.8880575000e+06  8.5079369140e-01
  100        85.10  2.3820951000e+00  1.1063500600e+00  1.2757450400e+00  5.3555588104e-01  2.8320734400e+04  1.8880575000e+06  8.5058808621e-01
  100        85.20  2.3828949900e+00  1.1058520100e+00  1.2770429800e+00  5.3592079607e-01  2.8320734400e+04  1.8880575000e+06  8.5038283359e-01
  100        85.30  2.3836951300e+00  1.1053540700e+00  1.2783410600e+00  5.3628546869e-01  2.8320734400e+04  1.8880575000e+06  8.5017806318e-01
  100        85.40  2.3844952600e+00  1.1048560100e+00  1.2796392500e+00  5.3664994494e-01  2.8320734400e+04  1.8880575000e+06  8.4997362225e-01
  100        85.50  2.3852953900e+00  1.1043579600e+00  1.2809374300e+00  5.3701417249e-01  2.8320734400e+04  1.8880575000e+06  8.4976968155e-01
  100        85.60  2.3860955200e+00  1.1038600200e+00  1.2822355000e+00  5.3737810966e-01  2.8320734400e+04  1.8880575000e+06  8.4956616156e-01
  100        85.70  2.3868954200e+00  1.1033619600e+00  1.2835334600e+00  5.3774180856e-01  2.8320734400e+04  1.8880575000e+06  8.4936296602e-01
  100        85.80  2.3876955500e+00  1.1028640300e+00  1.2848315200e+00  5.3810525383e-01  2.8320734400e+04  1.8880575000e+06  8.4916026819e-01
  100        85.90  2.3884956800e+00  1.1023659700e+00  1.2861297100e+00  5.3846851002e-01  2.8320734400e+04  1.8880575000e+06  8.4895797174e-01
  100        86.00  2.3892958200e+00  1.1018679100e+00  1.2874279100e+00  5.3883152485e-01  2.8320734400e+04  1.8880575000e+06  8.4875608323e-01
  100        86.10  2.3900959500e+00  1.1013699800e+00  1.2887259700e+00  5.3919424030e-01  2.8320734400e+04  1.8880575000e+06  8.4855460919e-01
  100        86.20  2.3908958400e+00  1.1008719200e+00  1.2900239200e+00  5.3955672113e-01  2.8320734400e+04  1.8880575000e+06  8.4835336092e-01
  100        86.30  2.3916959800e+00  1.1003738600e+00  1.2913221200e+00  5.3991900760e-01  2.8320734400e+04  1.8880575000e+06  8.4815269677e-01
  100        86.40  2.3924961100e+00  1.0998759300e+00  1.2926201800e+00  5.4028099548e-01  2.8320734400e+04  1.8880575000e+06  8.4795242791e-01
  100        86.50  2.3932962400e+00  1.0993778700e+00  1.2939183700e+00  5.4064279564e-01  2.8320734400e+04  1.8880575000e+06  8.4775256860e-01
  100        86.60  2.3940961400e+00  1.0988799300e+00  1.2952162100e+00  5.4100425975e-01  2.8320734400e+04  1.8880575000e+06  8.4755310217e-01
  100        86.70  2.3948962700e+00  1.0983818800e+00  1.2965143900e+00  5.4136557238e-01  2.8320734400e+04  1.8880575000e+06  8.4735404287e-01
  100        86.80  2.3956964000e+00  1.0978838200e+00  1.2978125800e+00  5.4172664783e-01  2.8320734400e+04  1.8880575000e+06  8.4715529572e-01
  100        86.90  2.3964965300e+00  1.0973858800e+00  1.2991106500e+00  5.4208743211e-01  2.8320734400e+04  1.8880575000e+06  8.4695693935e-01
  100        87.00  2.3972966700e+00  1.0968878300e+00  1.3004088400e+00  5.4244802334e-01  2.8320734400e+04  1.8880575000e+06  8.4675906357e-01
  100        87.10  2.3980965600e+00  1.0963898900e+00  1.3017066700e+00  5.4280828041e-01  2.8320734400e+04  1.8880575000e+06  8.4656158243e-01
  100        87.20  2.3988966900e+00  1.0958918300e+00  1.3030048600e+00  5.4316839297e-01  2.8320734400e+04  1.8880575000e+06  8.4636450243e-01
  100        87.30  2.3996968300e+00  1.0953937800e+00  1.3043030500e+00  5.4352826311e-01  2.8320734400e+04  1.8880575000e+06  8.4616772919e-01
  100        87.40  2.4004969600e+00  1.0948958400e+00  1.3056011200e+00  5.4388784562e-01  2.8320734400e+04  1.8880575000e+06  8.4597143268e-01
  100        87.50  2.4012970900e+00  1.0943977800e+00  1.3068993100e+00  5.4424723848e-01  2.8320734400e+04  1.8880575000e+06  8.4577551846e-01
  100        87.60  2.4020969900e+00  1.0938998500e+00  1.3081971400e+00  5.4460629419e-01  2.8320734400e+04  1.8880575000e+06  8.4558000068e-01
  100        87.70  2.4028971200e+00  1.0934017900e+00  1.3094953300e+00  5.4496520850e-01  2.8320734400e+04  1.8880575000e+06  8.4538477125e-01
  100        87.80  2.4036972500e+00  1.0929037300e+00  1.3107935200e+00  5.4532388386e-01  2.8320734400e+04  1.8880575000e+06  8.4518995028e-01
  100        87.90  2.4044973900e+00  1.0924058000e+00  1.3120915900e+00  5.4568226834e-01  2.8320734400e+04  1.8880575000e+06  8.4499558449e-01
  100        88.00  2.4052975200e+00  1.0919077400e+00  1.3133897800e+00  5.4604046654e-01  2.8320734400e+04  1.8880575000e+06  8.4480160290e-01
  100        88.10  2.4060974100e+00  1.0914096800e+00  1.3146877300e+00  5.4639838127e-01  2.8320734400e+04  1.8880575000e+06  8.4460801197e-01
  100        88.20  2.4068975400e+00  1.0909117500e+00  1.3159857900e+00  5.4675604928e-01  2.8320734400e+04  1.8880575000e+06  8.4441479536e-01
  100        88.30  2.4076976800e+00  1.0904136900e+00  1.3172839900e+00  5.4711353545e-01  2.8320734400e+04  1.8880575000e+06  8.4422189022e-01
  100        88.40  2.4084978100e+00  1.0899157500e+00  1.3185820600e+00  5.4747073239e-01  2.8320734400e+04  1.8880575000e+06  8.4402943416e-01
  100        88.50  2.4092977000e+00  1.0894177000e+00  1.3198800000e+00  5.4782769269e-01  2.8320734400e+04  1.8880575000e+06  8.4383727331e-01
  100        88.60  2.4100978400e+00  1.0889196400e+00  1.3211782000e+00  5.4818446707e-01  2.8320734400e+04  1.8880575000e+06  8.4364557332e-01
  100        88.70  2.4108979700e+00  1.0884217000e+00  1.3224762700e+00  5.4854095298e-01  2.8320734400e+04  1.8880575000e+06  8.4345425722e-01
  100        88.80  2.4116981000e+00  1.0879236500e+00  1.3237744500e+00  5.4889724796e-01  2.8320734400e+04  1.8880575000e+06  8.4326330876e-01
  100        88.90  2.4124982400e+00  1.0874257100e+00  1.3250725300e+00  5.4925326287e-01  2.8320734400e+04  1.8880575000e+06  8.4307266561e-01
  100        89.00  2.4132981300e+00  1.0869276500e+00  1.3263704800e+00  5.4960904478e-01  2.8320734400e+04  1.8880575000e+06  8.4288246437e-01
  100        89.10  2.4140982600e+00  1.0864296000e+00  1.3276686600e+00  5.4996463151e-01  2.8320734400e+04  1.8880575000e+06  8.4269263505e-01
  100        89.20  2.4148984000e+00  1.0859316600e+00  1.3289667400e+00  5.5031993893e-01  2.8320734400e+04  1.8880575000e+06  8.4250318409e-01
  100        89.30  2.4156985300e+00  1.0854336000e+00  1.3302649300e+00  5.5067505878e-01  2.8320734400e+04  1.8880575000e+06  8.4231400513e-01
  100        89.40  2.4164986600e+00  1.0849356700e+00  1.3315629900e+00  5.5102988967e-01  2.8320734400e+04  1.8880575000e+06  8.4212521676e-01
  100        89.50  2.4172985600e+00  1.0844376100e+00  1.3328609500e+00  5.5138449675e-01  2.8320734400e+04  1.8880575000e+06  8.4193686443e-01
  100        89.60  2.4180986900e+00  1.0839395500e+00  1.3341591400e+00  5.5173891186e-01  2.8320734400e+04  1.8880575000e+06  8.4174888612e-01
  100        89.70  2.4188988200e+00  1.0834416200e+00  1.3354572000e+00  5.5209303877e-01  2.8320734400e+04  1.8880575000e+06  8.4156126575e-01
  100        89.80  2.4196989500e+00  1.0829435600e+00  1.3367553900e+00  5.5244698519e-01  2.8320734400e+04  1.8880575000e+06  8.4137401724e-01
  100        89.90  2.4204990900e+00  1.0824455000e+00  1.3380535900e+00  5.5280069946e-01  2.8320734400e+04  1.8880575000e+06  8.4118705541e-01
  100        90.00  2.4212989800e+00  1.0819475700e+00  1.3393514100e+00  5.5315408013e-01  2.8320734400e+04  1.8880575000e+06  8.4100044295e-01
  100        90.10  2.4222121200e+00  1.0813552100e+00  1.3408569100e+00  5.5356708809e-01  2.8320734400e+04  1.8880575000e+06  8.4075077780e-01
  100        90.20  2.4231250300e+00  1.0807628600e+00  1.3423621700e+00  5.5397973831e-01  2.8320734400e+04  1.8880575000e+06  8.4050165836e-01
  100        90.30  2.4240381700e+00  1.0801705100e+00  1.3438676600e+00  5.5439211999e-01  2.8320734400e+04  1.8880575000e+06  8.4025312495e-01
  100        90.40  2.4249510800e+00  1.0795781600e+00  1.3453729200e+00  5.5480414887e-01  2.8320734400e+04  1.8880575000e+06  8.4000504485e-01
  100        90.50  2.4258639800e+00  1.0789858100e+00  1.3468781700e+00  5.5521586581e-01  2.8320734400e+04  1.8880575000e+06  8.3975761462e-01
  100        90.60  2.4267771200e+00  1.0783934600e+00  1.3483836600e+00  5.5562731694e-01  2.8320734400e+04  1.8880575000e+06  8.3951072378e-01
  100        90.70  2.4276900300e+00  1.0778011100e+00  1.3498889200e+00  5.5603841649e-01  2.8320734400e+04  1.8880575000e+06  8.3926439666e-01
  100        90.80  2.4286031700e+00  1.0772087600e+00  1.3513944100e+00  5.5644924897e-01  2.8320734400e+04  1.8880575000e+06  8.3901852331e-01
  100        90.90  2.4295160800e+00  1.0766164100e+00  1.3528996700e+00  5.5685973068e-01  2.8320734400e+04  1.8880575000e+06  8.3877329943e-01
  100        91.00  2.4304289800e+00  1.0760240600e+00  1.3544049200e+00  5.5726990220e-01  2.8320734400e+04  1.8880575000e+06  8.3852859277e-01
  100        91.10  2.4313421200e+00  1.0754317000e+00  1.3559104200e+00  5.5767981349e-01  2.8320734400e+04  1.8880575000e+06  8.3828436144e-01
  100        91.20  2.4322550300e+00  1.0748393500e+00  1.3574156800e+00  5.5808937108e-01  2.8320734400e+04  1.8880575000e+06  8.3804076140e-01
  100        91.30  2.4331681700e+00  1.0742471200e+00  1.3589210500e+00  5.5849861376e-01  2.8320734400e+04  1.8880575000e+06  8.3779761157e-01
  100        91.40  2.4340810800e+00  1.0736547700e+00  1.3604263100e+00  5.5890755702e-01  2.8320734400e+04  1.8880575000e+06  8.3755508190e-01
  100        91.50  2.4349939800e+00  1.0730624200e+00  1.3619315600e+00  5.5931619182e-01  2.8320734400e+04  1.8880575000e+06  8.3731308754e-01
  100        91.60  2.4359071300e+00  1.0724700700e+00  1.3634370600e+00  5.5972456553e-01  2.8320734400e+04  1.8880575000e+06  8.3707162837e-01
  100        91.70  2.4368200300e+00  1.0718777200e+00  1.3649423100e+00  5.6013258804e-01  2.8320734400e+04  1.8880575000e+06  8.3683062003e-01
  100        91.80  2.4377331700e+00  1.0712853700e+00  1.3664478000e+00  5.6054034823e-01  2.8320734400e+04  1.8880575000e+06  8.3659023172e-01
  100        91.90  2.4386460800e+00  1.0706930200e+00  1.3679530600e+00  5.6094776164e-01  2.8320734400e+04  1.8880575000e+06  8.3635035693e-01
  100        92.00  2.4395592200e+00  1.0701006700e+00  1.3694585500e+00  5.6135491148e-01  2.8320734400e+04  1.8880575000e+06  8.3611101772e-01
  100        92.10  2.4404721300e+00  1.0695083100e+00  1.3709638200e+00  5.6176171944e-01  2.8320734400e+04  1.8880575000e+06  8.3587212999e-01
  100        92.20  2.4413850300e+00  1.0689159600e+00  1.3724690700e+00  5.6216821728e-01  2.8320734400e+04  1.8880575000e+06  8.3563375292e-01
  100        92.30  2.4422981700e+00  1.0683236100e+00  1.3739745600e+00  5.6257445421e-01  2.8320734400e+04  1.8880575000e+06  8.3539606457e-01
  100        92.40  2.4432110800e+00  1.0677312600e+00  1.3754798200e+00  5.6298034634e-01  2.8320734400e+04  1.8880575000e+06  8.3515873755e-01
  100        92.50  2.4441242200e+00  1.0671389100e+00  1.3769853100e+00  5.6338597635e-01  2.8320734400e+04  1.8880575000e+06  8.3492201539e-01
  100        92.60  2.4450371300e+00  1.0665465600e+00  1.3784905700e+00  5.6379126234e-01  2.8320734400e+04  1.8880575000e+06  8.3468571715e-01
  100        92.70  2.4459500300e+00  1.0659542100e+00  1.3799958200e+00  5.6419624403e-01  2.8320734400e+04  1.8880575000e+06  8.3445003469e-01
  100        92.80  2.4468631700e+00  1.0653618600e+00  1.3815013100e+00  5.6460096622e-01  2.8320734400e+04  1.8880575000e+06  8.3421483818e-01
  100        92.90  2.4477760800e+00  1.0647695100e+00  1.3830065700e+00  5.6500534559e-01  2.8320734400e+04  1.8880575000e+06  8.3398017408e-01
  100        93.00  2.4486892200e+00  1.0641771600e+00  1.3845120600e+00  5.6540946425e-01  2.8320734400e+04  1.8880575000e+06  8.3374593480e-01
  100        93.10  2.4496021300e+00  1.0635848000e+00  1.3860173300e+00  5.6581324495e-01  2.8320734400e+04  1.8880575000e+06  8.3351220315e-01
  100        93.20  2.4505150300e+00  1.0629925700e+00  1.3875224600e+00  5.6621666997e-01  2.8320734400e+04  1.8880575000e+06  8.3327913121e-01
  100        93.30  2.4514281700e+00  1.0624002200e+00  1.3890279500e+00  5.6661988591e-01  2.8320734400e+04  1.8880575000e+06  8.3304641926e-01
  100        93.40  2.4523410800e+00  1.0618078700e+00  1.3905332100e+00  5.6702276096e-01  2.8320734400e+04  1.8880575000e+06  8.3281428429e-01
  100        93.50  2.4532542200e+00  1.0612155200e+00  1.3920387000e+00  5.6742537673e-01  2.8320734400e+04  1.8880575000e+06  8.3258257116e-01
  100        93.60  2.4541671300e+00  1.0606231700e+00  1.3935439600e+00  5.6782765239e-01  2.8320734400e+04  1.8880575000e+06  8.3235151764e-01
  100        93.70  2.4550802700e+00  1.0600308200e+00  1.3950494500e+00  5.6822966933e-01  2.8320734400e+04  1.8880575000e+06  8.3212080393e-01
  100        93.80  2.4559931800e+00  1.0594384700e+00  1.3965547100e+00  5.6863134693e-01  2.8320734400e+04  1.8880575000e+06  8.3189066757e-01
  100        93.90  2.4569060800e+00  1.0588461200e+00  1.3980599600e+00  5.6903272428e-01  2.8320734400e+04  1.8880575000e+06  8.3166095408e-01
  100        94.00  2.4578192200e+00  1.0582537700e+00  1.3995654500e+00  5.6943384550e-01  2.8320734400e+04  1.8880575000e+06  8.3143180741e-01
  100        94.10  2.4587321300e+00  1.0576614100e+00  1.4010707200e+00  5.6983463262e-01  2.8320734400e+04  1.8880575000e+06  8.3120314463e-01
  100        94.20  2.4596452700e+00  1.0570690600e+00  1.4025762100e+00  5.7023515834e-01  2.8320734400e+04  1.8880575000e+06  8.3097490276e-01
  100        94.30  2.4605581800e+00  1.0564767100e+00  1.4040814700e+00  5.7063534665e-01  2.8320734400e+04  1.8880575000e+06  8.3074723457e-01
  100        94.40  2.4614710800e+00  1.0558843600e+00  1.4055867200e+00  5.7103523638e-01  2.8320734400e+04  1.8880575000e+06  8.3051996987e-01
  100        94.50  2.4623842200e+00  1.0552920100e+00  1.4070922100e+00  5.7143487136e-01  2.8320734400e+04  1.8880575000e+06  8.3029334633e-01
  100        94.60  2.4632971300e+00  1.0546996600e+00  1.4085974700e+00  5.7183417008e-01  2.8320734400e+04  1.8880575000e+06  8.3006704534e-01
  100        94.70  2.4642102700e+00  1.0541073100e+00  1.4101029600e+00  5.7223321287e-01  2.8320734400e+04  1.8880575000e+06  8.2984131852e-01
  100        94.80  2.4651231800e+00  1.0535149600e+00  1.4116082200e+00  5.7263192016e-01  2.8320734400e+04  1.8880575000e+06  8.2961598934e-01
  100        94.90  2.4660360800e+00  1.0529226100e+00  1.4131134700e+00  5.7303033052e-01  2.8320734400e+04  1.8880575000e+06  8.2939129439e-01
  100        95.00  2.4669492200e+00  1.0523302600e+00  1.4146189600e+00  5.7342848751e-01  2.8320734400e+04  1.8880575000e+06  8.2916692366e-01
  100        95.10  2.4678621300e+00  1.0517380200e+00  1.4161241100e+00  5.7382626557e-01  2.8320734400e+04  1.8880575000e+06  8.2894302874e-01
  100        95.20  2.4687752700e+00  1.0511456700e+00  1.4176296000e+00  5.7422383367e-01  2.8320734400e+04  1.8880575000e+06  8.2871968813e-01
  100        95.30  2.4696881800e+00  1.0505533200e+00  1.4191348600e+00  5.7462106815e-01  2.8320734400e+04  1.8880575000e+06  8.2849674968e-01
  100        95.40  2.4706010800e+00  1.0499609700e+00  1.4206401100e+00  5.7501800736e-01  2.8320734400e+04  1.8880575000e+06  8.2827442526e-01
  100        95.50  2.4715142300e+00  1.0493686200e+00  1.4221456100e+00  5.7541469628e-01  2.8320734400e+04  1.8880575000e+06  8.2805241722e-01
  100        95.60  2.4724271300e+00  1.0487762700e+00  1.4236508600e+00  5.7581104928e-01  2.8320734400e+04  1.8880575000e+06  8.2783097582e-01
